 variables = "x", "y", "z", "rhoi", "vxi", "vyi", "vzi", "pi", "tracei", "rhoe",
  "vxe", "vye",   "vze", "pe", "tracee", "bx", "by", "bz", "ex", "ey", "ez", "co
 rpotB", "corpotE", "rhoiRe", "rhoiIm", "mxiRe", "mxiIm", "myiRe", "myiIm", "mzi
 Re", "mziIm", "ergiRe", "ergiIm", "rhoeRe", "rhoeIm", "mxeRe", "mxeIm", "myeRe"
 , "myeIm", "mzeRe", "mzeIm", "ergeRe", "ergeIm", "bxRe", "bxIm", "byRe" "byIm",
  "bzRe", "bzIm", "exRe", "exIm", "eyRe", "eyIm", "ezRe", "ezIm"
 zone i =         4000  j =            1  k =            1  f = point
 -.463250E+0000 0.100000E+0001 0.100000E+0001 0.244041E+0001 0.904969E+0000 0.000000E+0000 0.000000E+0000 0.264916E+0001 -.996602E+0000 0.244027E-0001 0.904881E+0000 0.000000E+0000 0.000000E+0000 0.264898E+0001 -.996602E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.399711E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.133541E+0001 0.133541E+0001 -.468799E+0000 -.468799E+0000 0.113956E+0001 -.113956E+0001 0.118663E-0001 -.118663E-0001 0.263073E+0001 0.263073E+0001 0.986150E-0002 0.986150E-0002 0.982155E-0001 0.982155E-0001 -.390212E-0002 0.390212E-0002 -.134753E+0000 0.134753E+0000 0.275741E+0001 0.275741E+0001 0.136928E+0000 0.136928E+0000 -.757879E-0002 0.757879E-0002 -.158565E+0000 0.158565E+0000 0.914391E+0000 0.914391E+0000 0.500303E+0000 -.500303E+0000 -.244180E-0004 0.244180E-0004
 -.462750E+0000 0.100000E+0001 0.100000E+0001 0.244041E+0001 0.904970E+0000 0.000000E+0000 0.000000E+0000 0.264916E+0001 -.996601E+0000 0.244027E-0001 0.904887E+0000 0.000000E+0000 0.000000E+0000 0.264898E+0001 -.996601E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.401721E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.125062E+0001 0.125062E+0001 -.425187E+0000 -.425187E+0000 0.115382E+0001 -.115382E+0001 0.117203E-0001 -.117203E-0001 0.247502E+0001 0.247502E+0001 0.968573E-0002 0.968573E-0002 0.983584E-0001 0.983584E-0001 -.326497E-0002 0.326497E-0002 -.134796E+0000 0.134796E+0000 0.270991E+0001 0.270991E+0001 0.136994E+0000 0.136994E+0000 -.689121E-0002 0.689121E-0002 -.158726E+0000 0.158726E+0000 0.913647E+0000 0.913647E+0000 0.492221E+0000 -.492221E+0000 -.181023E-0004 0.181023E-0004
 -.462250E+0000 0.100000E+0001 0.100000E+0001 0.244041E+0001 0.904970E+0000 0.000000E+0000 0.000000E+0000 0.264917E+0001 -.996601E+0000 0.244026E-0001 0.904892E+0000 0.000000E+0000 0.000000E+0000 0.264898E+0001 -.996601E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.403581E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.116661E+0001 0.116661E+0001 -.381998E+0000 -.381998E+0000 0.116700E+0001 -.116700E+0001 0.115739E-0001 -.115739E-0001 0.232077E+0001 0.232077E+0001 0.951047E-0002 0.951047E-0002 0.984965E-0001 0.984965E-0001 -.263095E-0002 0.263095E-0002 -.134832E+0000 0.134832E+0000 0.266255E+0001 0.266255E+0001 0.137054E+0000 0.137054E+0000 -.620462E-0002 0.620462E-0002 -.158880E+0000 0.158880E+0000 0.912043E+0000 0.912043E+0000 0.484160E+0000 -.484160E+0000 -.117880E-0004 0.117880E-0004
 -.461750E+0000 0.100000E+0001 0.100000E+0001 0.244041E+0001 0.904971E+0000 0.000000E+0000 0.000000E+0000 0.264917E+0001 -.996600E+0000 0.244026E-0001 0.904898E+0000 0.000000E+0000 0.000000E+0000 0.264897E+0001 -.996600E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.405328E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.108347E+0001 0.108347E+0001 -.339272E+0000 -.339272E+0000 0.117913E+0001 -.117913E+0001 0.114272E-0001 -.114272E-0001 0.216813E+0001 0.216813E+0001 0.933587E-0002 0.933587E-0002 0.986297E-0001 0.986297E-0001 -.200003E-0002 0.200003E-0002 -.134862E+0000 0.134862E+0000 0.261536E+0001 0.261536E+0001 0.137108E+0000 0.137108E+0000 -.551905E-0002 0.551905E-0002 -.159025E+0000 0.159025E+0000 0.909586E+0000 0.909586E+0000 0.476129E+0000 -.476129E+0000 -.549144E-0005 0.549144E-0005
 -.461250E+0000 0.100000E+0001 0.100000E+0001 0.244041E+0001 0.904971E+0000 0.000000E+0000 0.000000E+0000 0.264917E+0001 -.996600E+0000 0.244026E-0001 0.904903E+0000 0.000000E+0000 0.000000E+0000 0.264897E+0001 -.996600E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.406997E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.100129E+0001 0.100129E+0001 -.297051E+0000 -.297051E+0000 0.119020E+0001 -.119020E+0001 0.112803E-0001 -.112803E-0001 0.201726E+0001 0.201726E+0001 0.916209E-0002 0.916209E-0002 0.987579E-0001 0.987579E-0001 -.137226E-0002 0.137226E-0002 -.134885E+0000 0.134885E+0000 0.256839E+0001 0.256839E+0001 0.137155E+0000 0.137155E+0000 -.483454E-0002 0.483454E-0002 -.159164E+0000 0.159164E+0000 0.906295E+0000 0.906295E+0000 0.468134E+0000 -.468134E+0000 0.805156E-0006 -.805156E-0006
 -.460750E+0000 0.100000E+0001 0.100000E+0001 0.244041E+0001 0.904971E+0000 0.000000E+0000 0.000000E+0000 0.264917E+0001 -.996599E+0000 0.244026E-0001 0.904908E+0000 0.000000E+0000 0.000000E+0000 0.264897E+0001 -.996599E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.408618E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.920145E+0000 0.920145E+0000 -.255375E+0000 -.255375E+0000 0.120024E+0001 -.120024E+0001 0.111335E-0001 -.111335E-0001 0.186829E+0001 0.186829E+0001 0.898928E-0002 0.898928E-0002 0.988812E-0001 0.988812E-0001 -.747596E-0003 0.747596E-0003 -.134902E+0000 0.134902E+0000 0.252168E+0001 0.252168E+0001 0.137197E+0000 0.137197E+0000 -.415110E-0002 0.415110E-0002 -.159294E+0000 0.159294E+0000 0.902184E+0000 0.902184E+0000 0.460183E+0000 -.460183E+0000 0.707973E-0005 -.707973E-0005
 -.460250E+0000 0.100000E+0001 0.100000E+0001 0.244041E+0001 0.904971E+0000 0.000000E+0000 0.000000E+0000 0.264918E+0001 -.996599E+0000 0.244026E-0001 0.904913E+0000 0.000000E+0000 0.000000E+0000 0.264897E+0001 -.996598E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.410212E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.840114E+0000 0.840114E+0000 -.214286E+0000 -.214286E+0000 0.120927E+0001 -.120927E+0001 0.109867E-0001 -.109867E-0001 0.172139E+0001 0.172139E+0001 0.881759E-0002 0.881759E-0002 0.989994E-0001 0.989994E-0001 -.126091E-0003 0.126091E-0003 -.134912E+0000 0.134912E+0000 0.247527E+0001 0.247527E+0001 0.137232E+0000 0.137232E+0000 -.346880E-0002 0.346880E-0002 -.159417E+0000 0.159417E+0000 0.897268E+0000 0.897268E+0000 0.452282E+0000 -.452282E+0000 0.133593E-0004 -.133593E-0004
 -.459750E+0000 0.100000E+0001 0.100000E+0001 0.244042E+0001 0.904971E+0000 0.000000E+0000 0.000000E+0000 0.264918E+0001 -.996598E+0000 0.244026E-0001 0.904918E+0000 0.000000E+0000 0.000000E+0000 0.264897E+0001 -.996598E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.411798E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.761276E+0000 0.761276E+0000 -.173823E+0000 -.173823E+0000 0.121729E+0001 -.121729E+0001 0.108402E-0001 -.108402E-0001 0.157669E+0001 0.157669E+0001 0.864718E-0002 0.864718E-0002 0.991125E-0001 0.991125E-0001 0.492291E-0003 -.492291E-0003 -.134916E+0000 0.134916E+0000 0.242921E+0001 0.242921E+0001 0.137261E+0000 0.137261E+0000 -.278764E-0002 0.278764E-0002 -.159531E+0000 0.159531E+0000 0.891561E+0000 0.891561E+0000 0.444439E+0000 -.444439E+0000 0.196094E-0004 -.196094E-0004
 -.459250E+0000 0.100000E+0001 0.100000E+0001 0.244042E+0001 0.904970E+0000 0.000000E+0000 0.000000E+0000 0.264919E+0001 -.996597E+0000 0.244026E-0001 0.904923E+0000 0.000000E+0000 0.000000E+0000 0.264897E+0001 -.996597E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.413383E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.683706E+0000 0.683706E+0000 -.134023E+0000 -.134023E+0000 0.122434E+0001 -.122434E+0001 0.106940E-0001 -.106940E-0001 0.143433E+0001 0.143433E+0001 0.847819E-0002 0.847819E-0002 0.992207E-0001 0.992207E-0001 0.110751E-0002 -.110751E-0002 -.134913E+0000 0.134913E+0000 0.238352E+0001 0.238352E+0001 0.137284E+0000 0.137284E+0000 -.210767E-0002 0.210767E-0002 -.159639E+0000 0.159639E+0000 0.885087E+0000 0.885087E+0000 0.436660E+0000 -.436660E+0000 0.258679E-0004 -.258679E-0004
 -.458750E+0000 0.100000E+0001 0.100000E+0001 0.244042E+0001 0.904969E+0000 0.000000E+0000 0.000000E+0000 0.264919E+0001 -.996597E+0000 0.244026E-0001 0.904928E+0000 0.000000E+0000 0.000000E+0000 0.264896E+0001 -.996597E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.414976E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.607471E+0000 0.607471E+0000 -.949218E-0001 -.949218E-0001 0.123042E+0001 -.123042E+0001 0.105483E-0001 -.105483E-0001 0.129444E+0001 0.129444E+0001 0.831076E-0002 0.831076E-0002 0.993238E-0001 0.993238E-0001 0.171960E-0002 -.171960E-0002 -.134905E+0000 0.134905E+0000 0.233826E+0001 0.233826E+0001 0.137301E+0000 0.137301E+0000 -.142890E-0002 0.142890E-0002 -.159737E+0000 0.159737E+0000 0.877860E+0000 0.877860E+0000 0.428952E+0000 -.428952E+0000 0.320987E-0004 -.320987E-0004
 -.458250E+0000 0.100000E+0001 0.100000E+0001 0.244043E+0001 0.904968E+0000 0.000000E+0000 0.000000E+0000 0.264920E+0001 -.996596E+0000 0.244026E-0001 0.904932E+0000 0.000000E+0000 0.000000E+0000 0.264896E+0001 -.996596E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.416595E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.532638E+0000 0.532638E+0000 -.565518E-0001 -.565518E-0001 0.123556E+0001 -.123556E+0001 0.104033E-0001 -.104033E-0001 0.115713E+0001 0.115713E+0001 0.814504E-0002 0.814504E-0002 0.994219E-0001 0.994219E-0001 0.232854E-0002 -.232854E-0002 -.134890E+0000 0.134890E+0000 0.229346E+0001 0.229346E+0001 0.137312E+0000 0.137312E+0000 -.751388E-0003 0.751388E-0003 -.159829E+0000 0.159829E+0000 0.869901E+0000 0.869901E+0000 0.421320E+0000 -.421320E+0000 0.383298E-0004 -.383298E-0004
 -.457750E+0000 0.100000E+0001 0.100000E+0001 0.244043E+0001 0.904967E+0000 0.000000E+0000 0.000000E+0000 0.264921E+0001 -.996596E+0000 0.244026E-0001 0.904936E+0000 0.000000E+0000 0.000000E+0000 0.264896E+0001 -.996596E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.418270E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.459263E+0000 0.459263E+0000 -.189430E-0001 -.189430E-0001 0.123978E+0001 -.123978E+0001 0.102589E-0001 -.102589E-0001 0.102251E+0001 0.102251E+0001 0.798115E-0002 0.798115E-0002 0.995149E-0001 0.995149E-0001 0.293437E-0002 -.293437E-0002 -.134869E+0000 0.134869E+0000 0.224916E+0001 0.224916E+0001 0.137318E+0000 0.137318E+0000 -.751354E-0004 0.751354E-0004 -.159912E+0000 0.159912E+0000 0.861232E+0000 0.861232E+0000 0.413772E+0000 -.413772E+0000 0.445379E-0004 -.445379E-0004
 -.457250E+0000 0.100000E+0001 0.100000E+0001 0.244043E+0001 0.904965E+0000 0.000000E+0000 0.000000E+0000 0.264922E+0001 -.996595E+0000 0.244025E-0001 0.904940E+0000 0.000000E+0000 0.000000E+0000 0.264896E+0001 -.996595E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.420041E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.387398E+0000 0.387398E+0000 0.178775E-0001 0.178775E-0001 0.124310E+0001 -.124310E+0001 0.101153E-0001 -.101153E-0001 0.890659E+0000 0.890659E+0000 0.781922E-0002 0.781922E-0002 0.996029E-0001 0.996029E-0001 0.353705E-0002 -.353705E-0002 -.134842E+0000 0.134842E+0000 0.220539E+0001 0.220539E+0001 0.137317E+0000 0.137317E+0000 0.599803E-0003 -.599803E-0003 -.159988E+0000 0.159988E+0000 0.851871E+0000 0.851871E+0000 0.406311E+0000 -.406311E+0000 0.507459E-0004 -.507459E-0004
 -.456750E+0000 0.100000E+0001 0.100000E+0001 0.244044E+0001 0.904963E+0000 0.000000E+0000 0.000000E+0000 0.264923E+0001 -.996595E+0000 0.244025E-0001 0.904944E+0000 0.000000E+0000 0.000000E+0000 0.264896E+0001 -.996595E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.421958E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.317090E+0000 0.317090E+0000 0.538847E-0001 0.538847E-0001 0.124554E+0001 -.124554E+0001 0.997273E-0002 -.997273E-0002 0.761677E+0000 0.761677E+0000 0.765938E-0002 0.765938E-0002 0.996856E-0001 0.996856E-0001 0.413664E-0002 -.413664E-0002 -.134809E+0000 0.134809E+0000 0.216218E+0001 0.216218E+0001 0.137310E+0000 0.137310E+0000 0.127342E-0002 -.127342E-0002 -.160055E+0000 0.160055E+0000 0.841833E+0000 0.841833E+0000 0.398947E+0000 -.398947E+0000 0.569310E-0004 -.569310E-0004
 -.456250E+0000 0.100000E+0001 0.100000E+0001 0.244045E+0001 0.904960E+0000 0.000000E+0000 0.000000E+0000 0.264924E+0001 -.996594E+0000 0.244025E-0001 0.904948E+0000 0.000000E+0000 0.000000E+0000 0.264895E+0001 -.996594E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.424078E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.248385E+0000 0.248385E+0000 0.890544E-0001 0.890544E-0001 0.124713E+0001 -.124713E+0001 0.983117E-0002 -.983117E-0002 0.635642E+0000 0.635642E+0000 0.750173E-0002 0.750173E-0002 0.997630E-0001 0.997630E-0001 0.473311E-0002 -.473311E-0002 -.134770E+0000 0.134770E+0000 0.211957E+0001 0.211957E+0001 0.137297E+0000 0.137297E+0000 0.194568E-0002 -.194568E-0002 -.160116E+0000 0.160116E+0000 0.831143E+0000 0.831143E+0000 0.391681E+0000 -.391681E+0000 0.631104E-0004 -.631104E-0004
 -.455750E+0000 0.100000E+0001 0.100000E+0001 0.244045E+0001 0.904957E+0000 0.000000E+0000 0.000000E+0000 0.264925E+0001 -.996594E+0000 0.244025E-0001 0.904951E+0000 0.000000E+0000 0.000000E+0000 0.264895E+0001 -.996594E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.426463E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.181328E+0000 0.181328E+0000 0.123363E+0000 0.123363E+0000 0.124794E+0001 -.124794E+0001 0.969074E-0002 -.969074E-0002 0.512636E+0000 0.512636E+0000 0.734639E-0002 0.734639E-0002 0.998351E-0001 0.998351E-0001 0.532650E-0002 -.532650E-0002 -.134725E+0000 0.134725E+0000 0.207758E+0001 0.207758E+0001 0.137278E+0000 0.137278E+0000 0.261657E-0002 -.261657E-0002 -.160166E+0000 0.160166E+0000 0.819817E+0000 0.819817E+0000 0.384522E+0000 -.384522E+0000 0.692706E-0004 -.692706E-0004
 -.455250E+0000 0.100000E+0001 0.100000E+0001 0.244046E+0001 0.904953E+0000 0.000000E+0000 0.000000E+0000 0.264927E+0001 -.996593E+0000 0.244025E-0001 0.904954E+0000 0.000000E+0000 0.000000E+0000 0.264895E+0001 -.996593E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.429178E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.115965E+0000 0.115965E+0000 0.156788E+0000 0.156788E+0000 0.124775E+0001 -.124775E+0001 0.955155E-0002 -.955155E-0002 0.392743E+0000 0.392743E+0000 0.719346E-0002 0.719346E-0002 0.999018E-0001 0.999018E-0001 0.591681E-0002 -.591681E-0002 -.134675E+0000 0.134675E+0000 0.203625E+0001 0.203625E+0001 0.137253E+0000 0.137253E+0000 0.328605E-0002 -.328605E-0002 -.160211E+0000 0.160211E+0000 0.807883E+0000 0.807883E+0000 0.377471E+0000 -.377471E+0000 0.754227E-0004 -.754227E-0004
 -.454750E+0000 0.100000E+0001 0.100000E+0001 0.244047E+0001 0.904949E+0000 0.000000E+0000 0.000000E+0000 0.264928E+0001 -.996593E+0000 0.244025E-0001 0.904957E+0000 0.000000E+0000 0.000000E+0000 0.264895E+0001 -.996593E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.432284E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.523402E-0001 0.523402E-0001 0.189305E+0000 0.189305E+0000 0.124701E+0001 -.124701E+0001 0.941370E-0002 -.941370E-0002 0.276046E+0000 0.276046E+0000 0.704305E-0002 0.704305E-0002 0.999630E-0001 0.999630E-0001 0.650408E-0002 -.650408E-0002 -.134618E+0000 0.134618E+0000 0.199561E+0001 0.199561E+0001 0.137221E+0000 0.137221E+0000 0.395411E-0002 -.395411E-0002 -.160246E+0000 0.160246E+0000 0.795356E+0000 0.795356E+0000 0.370538E+0000 -.370538E+0000 0.815558E-0004 -.815558E-0004
 -.454250E+0000 0.100000E+0001 0.100000E+0001 0.244048E+0001 0.904944E+0000 0.000000E+0000 0.000000E+0000 0.264930E+0001 -.996592E+0000 0.244025E-0001 0.904959E+0000 0.000000E+0000 0.000000E+0000 0.264895E+0001 -.996592E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.435841E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.950113E-0002 -.950113E-0002 0.220893E+0000 0.220893E+0000 0.124537E+0001 -.124537E+0001 0.927728E-0002 -.927728E-0002 0.162626E+0000 0.162626E+0000 0.689526E-0002 0.689526E-0002 0.100019E+0000 0.100019E+0000 0.708830E-0002 -.708830E-0002 -.134556E+0000 0.134556E+0000 0.195567E+0001 0.195567E+0001 0.137184E+0000 0.137184E+0000 0.462071E-0002 -.462071E-0002 -.160275E+0000 0.160275E+0000 0.782265E+0000 0.782265E+0000 0.363723E+0000 -.363723E+0000 0.876767E-0004 -.876767E-0004
 -.453750E+0000 0.100000E+0001 0.100000E+0001 0.244049E+0001 0.904940E+0000 0.000000E+0000 0.000000E+0000 0.264932E+0001 -.996592E+0000 0.244025E-0001 0.904962E+0000 0.000000E+0000 0.000000E+0000 0.264894E+0001 -.996591E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.439901E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.695168E-0001 -.695168E-0001 0.251528E+0000 0.251528E+0000 0.124300E+0001 -.124300E+0001 0.914236E-0002 -.914236E-0002 0.525614E-0001 0.525614E-0001 0.675017E-0002 0.675017E-0002 0.100069E+0000 0.100069E+0000 0.766951E-0002 -.766951E-0002 -.134488E+0000 0.134488E+0000 0.191647E+0001 0.191647E+0001 0.137141E+0000 0.137141E+0000 0.528585E-0002 -.528585E-0002 -.160294E+0000 0.160294E+0000 0.768623E+0000 0.768623E+0000 0.357035E+0000 -.357035E+0000 0.937812E-0004 -.937812E-0004
 -.453250E+0000 0.100000E+0001 0.100000E+0001 0.244050E+0001 0.904936E+0000 0.000000E+0000 0.000000E+0000 0.264933E+0001 -.996591E+0000 0.244024E-0001 0.904964E+0000 0.000000E+0000 0.000000E+0000 0.264894E+0001 -.996591E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.444507E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.127669E+0000 -.127669E+0000 0.281191E+0000 0.281191E+0000 0.123995E+0001 -.123995E+0001 0.900904E-0002 -.900904E-0002 -.540796E-0001 -.540796E-0001 0.660789E-0002 0.660789E-0002 0.100113E+0000 0.100113E+0000 0.824772E-0002 -.824772E-0002 -.134415E+0000 0.134415E+0000 0.187804E+0001 0.187804E+0001 0.137093E+0000 0.137093E+0000 0.594948E-0002 -.594948E-0002 -.160307E+0000 0.160307E+0000 0.754461E+0000 0.754461E+0000 0.350473E+0000 -.350473E+0000 0.998717E-0004 -.998717E-0004
 -.452750E+0000 0.100000E+0001 0.100000E+0001 0.244050E+0001 0.904932E+0000 0.000000E+0000 0.000000E+0000 0.264935E+0001 -.996590E+0000 0.244024E-0001 0.904966E+0000 0.000000E+0000 0.000000E+0000 0.264894E+0001 -.996590E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.449700E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.183921E+0000 -.183921E+0000 0.309864E+0000 0.309864E+0000 0.123619E+0001 -.123619E+0001 0.887739E-0002 -.887739E-0002 -.157234E+0000 -.157234E+0000 0.646851E-0002 0.646851E-0002 0.100152E+0000 0.100152E+0000 0.882295E-0002 -.882295E-0002 -.134336E+0000 0.134336E+0000 0.184039E+0001 0.184039E+0001 0.137038E+0000 0.137038E+0000 0.661159E-0002 -.661159E-0002 -.160311E+0000 0.160311E+0000 0.739795E+0000 0.739795E+0000 0.344048E+0000 -.344048E+0000 0.105948E-0003 -.105948E-0003
 -.452250E+0000 0.100000E+0001 0.100000E+0001 0.244051E+0001 0.904928E+0000 0.000000E+0000 0.000000E+0000 0.264936E+0001 -.996590E+0000 0.244024E-0001 0.904968E+0000 0.000000E+0000 0.000000E+0000 0.264894E+0001 -.996590E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.455517E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.238244E+0000 -.238244E+0000 0.337530E+0000 0.337530E+0000 0.123177E+0001 -.123177E+0001 0.874750E-0002 -.874750E-0002 -.256845E+0000 -.256845E+0000 0.633211E-0002 0.633211E-0002 0.100185E+0000 0.100185E+0000 0.939520E-0002 -.939520E-0002 -.134251E+0000 0.134251E+0000 0.180355E+0001 0.180355E+0001 0.136978E+0000 0.136978E+0000 0.727217E-0002 -.727217E-0002 -.160306E+0000 0.160306E+0000 0.724657E+0000 0.724657E+0000 0.337758E+0000 -.337758E+0000 0.112002E-0003 -.112002E-0003
 -.451750E+0000 0.100000E+0001 0.100000E+0001 0.244052E+0001 0.904925E+0000 0.000000E+0000 0.000000E+0000 0.264938E+0001 -.996589E+0000 0.244024E-0001 0.904969E+0000 0.000000E+0000 0.000000E+0000 0.264893E+0001 -.996589E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.461997E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.290609E+0000 -.290609E+0000 0.364174E+0000 0.364174E+0000 0.122671E+0001 -.122671E+0001 0.861942E-0002 -.861942E-0002 -.352861E+0000 -.352861E+0000 0.619878E-0002 0.619878E-0002 0.100212E+0000 0.100212E+0000 0.996453E-0002 -.996453E-0002 -.134161E+0000 0.134161E+0000 0.176754E+0001 0.176754E+0001 0.136913E+0000 0.136913E+0000 0.793118E-0002 -.793118E-0002 -.160294E+0000 0.160294E+0000 0.709058E+0000 0.709058E+0000 0.331607E+0000 -.331607E+0000 0.118049E-0003 -.118049E-0003
 -.451250E+0000 0.100000E+0001 0.100000E+0001 0.244053E+0001 0.904922E+0000 0.000000E+0000 0.000000E+0000 0.264939E+0001 -.996589E+0000 0.244024E-0001 0.904971E+0000 0.000000E+0000 0.000000E+0000 0.264893E+0001 -.996589E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.469185E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.340989E+0000 -.340989E+0000 0.389782E+0000 0.389782E+0000 0.122103E+0001 -.122103E+0001 0.849323E-0002 -.849323E-0002 -.445236E+0000 -.445236E+0000 0.606858E-0002 0.606858E-0002 0.100234E+0000 0.100234E+0000 0.105310E-0001 -.105310E-0001 -.134066E+0000 0.134066E+0000 0.173239E+0001 0.173239E+0001 0.136841E+0000 0.136841E+0000 0.858861E-0002 -.858861E-0002 -.160274E+0000 0.160274E+0000 0.693029E+0000 0.693029E+0000 0.325600E+0000 -.325600E+0000 0.124068E-0003 -.124068E-0003
 -.450750E+0000 0.100000E+0001 0.100000E+0001 0.244053E+0001 0.904919E+0000 0.000000E+0000 0.000000E+0000 0.264940E+0001 -.996588E+0000 0.244024E-0001 0.904972E+0000 0.000000E+0000 0.000000E+0000 0.264893E+0001 -.996588E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.476394E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.389361E+0000 -.389361E+0000 0.414342E+0000 0.414342E+0000 0.121477E+0001 -.121477E+0001 0.836900E-0002 -.836900E-0002 -.533926E+0000 -.533926E+0000 0.594160E-0002 0.594160E-0002 0.100249E+0000 0.100249E+0000 0.110946E-0001 -.110946E-0001 -.133965E+0000 0.133965E+0000 0.169810E+0001 0.169810E+0001 0.136764E+0000 0.136764E+0000 0.924442E-0002 -.924442E-0002 -.160246E+0000 0.160246E+0000 0.676589E+0000 0.676589E+0000 0.319740E+0000 -.319740E+0000 0.130084E-0003 -.130084E-0003
 -.450250E+0000 0.100000E+0001 0.100000E+0001 0.244054E+0001 0.904918E+0000 0.000000E+0000 0.000000E+0000 0.264941E+0001 -.996588E+0000 0.244024E-0001 0.904973E+0000 0.000000E+0000 0.000000E+0000 0.264893E+0001 -.996588E+0000 0.141421E+0001 0.000000E+0000 0.000000E+0000 0.482853E-0004 0.000000E+0000 0.000000E+0000 0.000000E+0000 0.000000E+0000 -.435703E+0000 -.435703E+0000 0.437840E+0000 0.437840E+0000 0.120795E+0001 -.120795E+0001 0.824679E-0002 -.824679E-0002 -.618892E+0000 -.618892E+0000 0.581789E-0002 0.581789E-0002 0.100259E+0000 0.100259E+0000 0.116554E-0001 -.116554E-0001 -.133858E+0000 0.133858E+0000 0.166471E+0001 0.166471E+0001 0.136682E+0000 0.136682E+0000 0.989862E-0002 -.989862E-0002 -.160210E+0000 0.160210E+0000 0.659760E+0000 0.659760E+0000 0.314029E+0000 -.314029E+0000 0.136068E-0003 -.136068E-0003
